"Record ID","Catalog Number","Match Taxon Concept GUID","Scientific Name","Vernacular Name","Matched Scientific Name","Taxon Rank - matched","Vernacular Name - matched","Kingdom - matched","Phylum - matched","Class - matched","Order - matched","Family - matched","Genus - matched","Species - matched","Institution Code","Collection Code","locality","Latitude - original","Longitude - original","geodetic Datum","Latitude - processed","Longitude - processed","Coordinate Uncertainty in Metres - parsed","Country - parsed","State - parsed","Local Government Areas","Collector","Year - parsed","Month - parsed","Event Date - parsed","Basis Of Record - original","Basis Of Record - processed","Sex","Outlier for layer","Taxon identification issue","Data Resource ID","Data Resource Name","assumed Present Occurrence Status","Coordinate precision not valid","Country inferred from coordinates","decimal Lat Long Converted","First of the month","First of the year","geodetic Datum Assumed Wgs 84","incomplete Collection Date","inferred Duplicate Record","Coordinate accuracy not valid"
"8db31a52-b0ee-4929-bc20-35cddb95cc9c","1557","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2527","148.952","GDA94","-35.253","148.952","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-19","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"9833fd97-1f8e-4b9a-9b31-6f398d93a504","1568","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2685","149.088","GDA94","-35.268","149.088","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-17","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"466ccf01-b0de-444c-a021-03d0b2093548","1579","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2567","149.089","GDA94","-35.257","149.089","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-20","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"4756a2c1-471e-4d87-85e4-d17c6623bd4f","1587","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2775","149.087","GDA94","-35.277","149.087","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-04","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"62ba71a0-964b-455e-b655-d0f6442e95e8","1588","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2601","149.105","GDA94","-35.26","149.105","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-14","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"89c69f2b-8640-4179-9afc-8eed554c471c","1602","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2666","149.093","GDA94","-35.267","149.093","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-17","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"dd59d6cf-6520-4290-aef2-418bec941096","1605","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2789","149.164","GDA94","-35.279","149.164","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-04","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"df72fb16-b5a6-43c9-bc38-c9b06f9bc1ae","1606","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2745","149.158","GDA94","-35.274","149.158","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-14","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"fd7ee05c-8ac8-496e-989a-cd07e9466539","1644","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2455","149.114","GDA94","-35.245","149.114","200.0","Australia","Australian Capital Territory","","","1993","02","1993-02-07","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"6be28d14-cc6f-4a24-8b7d-5d4aa80c8724","1648","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3801","149.096","GDA94","-35.38","149.096","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-26","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"dd58826b-01a5-4b8b-b697-6cbddb8e5432","1679","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3631","149.037","GDA94","-35.363","149.037","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-20","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"99b21913-5656-4e39-bdc4-0eaf9198b076","1682","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3464","149.118","GDA94","-35.346","149.118","200.0","Australia","Australian Capital Territory","","","1992","02","1992-02-21","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"2171e035-3587-49da-a5ef-8c2b5d1cf2f4","1738","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.5365","148.911","GDA94","-35.536","148.911","200.0","Australia","Australian Capital Territory","","","1996","02","1996-02-24","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"88a37ceb-f415-4440-84d0-fd07459d04df","1796","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.1589","149.063","GDA94","-35.159","149.063","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-18","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"1cca1a2c-62dc-4127-b7b7-30588eb42cda","1808","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2768","149.075","GDA94","-35.277","149.075","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-14","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"b8e75a65-3ae0-4a79-b4a0-53341d7a7d3e","1816","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2495","149.091","GDA94","-35.249","149.091","200.0","Australia","Australian Capital Territory","","","1991","02","1991-02-16","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"08b2cade-ae82-475d-8bdc-504e8ef8591c","606","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2596","149.11","GDA94","-35.26","149.11","100.0","Australia","Australian Capital Territory","Unincorporated ACT","","1992","02","1992-02-03","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"e9068ba0-256c-4192-9bbd-ab3337cd39b7","609","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3465","149.057","GDA94","-35.346","149.057","100.0","Australia","Australian Capital Territory","","","1991","02","1991-02-02","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"20b4463c-f303-4bdd-91c7-54bfc69ecb26","636","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3335","149.029","GDA94","-35.333","149.029","100.0","Australia","Australian Capital Territory","","","1991","02","1991-02-20","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"1e814791-459f-410b-a5ed-9a316da71e2c","662","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3914","149.069","GDA94","-35.391","149.069","100.0","Australia","Australian Capital Territory","","","1992","02","1992-02-03","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"d245876e-038a-41fd-8fca-9df735270d05","665","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.6553","148.976","GDA94","-35.655","148.976","100.0","Australia","Australian Capital Territory","","","1990","02","1990-02-18","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"25990922-3272-4e86-a244-4bf3ac2867a3","666","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.6181","148.938","GDA94","-35.618","148.938","100.0","Australia","Australian Capital Territory","","","1990","02","1990-02-18","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"9f6c7a61-22dc-4562-9353-5a88e69426dc","","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.270376","149.108676","","-35.270376","149.108676","14.0","Australia","Australian Capital Territory","Unincorporated ACT","Donald Hobern","2011","02","2011-02-23","Image","Image","","","noIssue","dr360","Encyclopedia of Life Images - Flickr Group","true","false","false","false","false","false","true","false","false","false"
"f680ac76-377f-46bd-b381-235f0de5582c","","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","Canberra","-35.270376","149.108676","","-35.270376","149.108676","14.0","Australia","Australian Capital Territory","Unincorporated ACT","Donald Hobern","2011","02","2011-02-23","Image","Image","","","noIssue","dr360","Encyclopedia of Life Images - Flickr Group","true","false","false","false","false","false","true","false","false","false"
"eedb20ea-c8d1-4052-b9bb-5c8fbdad8f21","SDMPI0281982","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","Eastern Grey Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.132198643","150.706637211","GDA94","-35.132198642","150.706637211","100.0","Australia","Australian Capital Territory","Unincorp. Other Territories","","2006","02","2006-02-21","humanObservation","HumanObservation","","","noIssue","dr368","OEH Atlas of NSW Wildlife","false","false","true","true","false","false","false","false","false","false"
"3eaf3097-c4d9-4ca8-9f67-c84effc0c9b7","50bdbb533dff6ee0f97d7dda","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","16 Clunies Ross St, Acton ACT 2601, Australia","-35.274993896484375","149.11488342285156","","-35.274993896484375","149.11488342285156","100.0","Australia","Australian Capital Territory","Unincorporated ACT","C Flem","2012","02","2012-02-09","","HumanObservation","","","noIssue","dr364","Individual Sightings","true","true","true","false","false","false","true","false","false","false"
"89f906a5-244e-4da1-8b35-581733dabfd1","50bdbb533dff6ee0f97d7ddb","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","16 Clunies Ross St, Acton ACT 2601, Australia","-35.274993896484375","149.11488342285156","","-35.274993896484375","149.11488342285156","100.0","Australia","Australian Capital Territory","Unincorporated ACT","C Flem","2012","02","2012-02-09","","HumanObservation","","","noIssue","dr364","Individual Sightings","true","true","true","false","false","false","true","false","true","false"
"3ae45682-57d8-47d9-abd3-6af10725b932","50bdbd283dff6ee0f97d8568","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","Clunies Ross St, Acton ACT 2601, Australia","-35.2769889831543","149.11216735839844","","-35.2769889831543","149.11216735839844","100.0","Australia","Australian Capital Territory","Unincorporated ACT","Dave Martin (Test)","2012","02","2012-02-07","","HumanObservation","","","noIssue","dr364","Individual Sightings","true","true","true","false","false","false","true","false","false","false"
"16b90b15-fc97-4717-8c09-47378a9fe501","8315","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3111","148.966","GDA94","-35.311","148.966","500.0","Australia","Australian Capital Territory","","","1992","03","1992-03-30","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
